cityGrpDimId_cr,clickbid_cr,clickTimeInMillis_cr,templateid_cr,stateGrpDimId_cr,osVerDimId_cr,osId_cr,browserId_cr,modelDimId_cr,position_cr,cityId_cr,algo_cr,conversionDurationInMillis_cr,stateId_cr,ispDimId_cr,countryDimId_cr,impressionTimeInMillis_cr,uuidSource_cr,geoGrpDimId_cr,v_cr,conversiontime_cr,adslotdimid_cr,itemcolumbiaid_cr,geodimid_cr,itemid_cr,pubclientid_cr,siteId_cr,goalid_cr,time_cr,adLogType_cr,pricingtype_cr,lookUpFrom_cr,goalTypeId_cr,clientid_cr
-0.032180079580547666,-0.2789137431799972,0.0834658896668265,0.26343003363411216,-0.5036002101116546,-0.31043997199546464,0.6648241651201785,0.2055835113760147,0.639884123749126,-0.3319648286452343,-0.2704051924433993,-0.059348380194131974,-0.11601370154040308,-0.3002813171166463,0.9587006816328651,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,0.4115651622776631,-0.3302091749256297,-0.03254359964924853,-0.18645175195537367,-0.7040835870743832,-0.8464285619551579,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
2.365879453095732,-0.3132948008583741,0.0834658896668265,-1.862925485627729,0.5684200391445764,-0.31043997199546464,0.6648241651201785,0.2055835113760147,0.639884123749126,-0.3319648286452343,0.04825059319884279,-0.059348380194131974,-0.11600817098208208,-0.2999784862226805,-0.9925529355480756,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,-1.9171886920416623,-0.3243875584919489,-0.03254359964924853,-0.18645129871596347,-0.29558560514514404,-0.7446757229379694,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
4.652847870944301e-11,-0.3132948008583741,0.0834658896668265,0.2658762292271658,2.1764504130289226,-0.31043997199546464,0.6648241651201785,0.2055835113760147,0.639884123749126,-0.3319648286452343,-0.28447017751527803,-0.06951257246749988,-0.11601058940804525,-0.3001161366290286,-0.4976742791081921,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,0.4146449310958881,-0.3302091749256297,-0.03254359964924853,-0.18645061885684813,-0.7040835870743832,-0.8464285619551579,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
-0.032180079580547666,-0.3132948008583741,0.0834658896668265,0.26343003363411216,0.03240991451646092,-0.31043997199546464,0.6648241651201785,0.2055835113760147,0.639884123749126,-0.3319648286452343,0.047798965237819166,-0.059348380194131974,-0.11600853374597656,-0.3000335463852197,-0.9925529355480756,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,0.4115651622776631,-0.3302091749256297,-0.03254359964924853,-0.18645175195537367,-0.7040835870743832,-0.8464285619551579,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
4.652847870944301e-11,0.0,0.0834658896668265,0.0,1.104430163772692,1.4689380219980903,-1.3321946341422382,0.19833350513767994,-1.5771498889151043,-0.3319648286452343,-0.28447017751527803,-0.06951257246749988,-0.11575744385249227,-0.2999509561414109,-0.9925529355480756,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,0.829492215925611,0.7403393443225943,-0.03254359964924853,0.7434346178612424,-0.7774045483819609,1.4585558885592125,-1.0133991906902182,0.0,0.3919967660400204,0.5700940134917435,0.3632077997118122,0.0,-1.285972288602012
2.365879453095732,-0.3132948008583741,0.0834658896668265,-1.862925485627729,0.5684200391445764,-0.31043997199546464,0.6648241651201785,0.2055835113760147,0.639884123749126,-0.3319648286452343,0.04825059319884279,-0.059348380194131974,-0.11602067042574425,-0.2999784862226805,-0.9925529355480756,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,-1.9171886920416623,-0.3243875584919489,-0.03254359964924853,-0.18645129871596347,-0.29558560514514404,-0.7446757229379694,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
-0.032180079580547666,-0.1789191833242534,0.0834658896668265,0.26343003363411216,0.03240991451646092,-0.31043997199546464,0.6648241651201785,0.2055835113760147,0.639884123749126,-0.3319648130272423,-0.2703084150231799,-0.059348380194131974,-0.11601179225674794,-0.3000335463852197,-0.9925529355480756,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,0.4115651622776631,-0.3302091749256297,-0.03254359964924853,-0.18645175195537367,-0.7040835870743832,-0.8464285619551579,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
4.652847870944301e-11,-0.1789191833242534,0.0834658896668265,1.0651706392574294,0.5684200391445764,-0.3108589578969757,0.6649737612667665,0.2055835113760147,0.639884123749126,-0.3319648286452343,-0.28447017751527803,-0.05875048653099268,-0.11599079650082054,-0.2792208049453867,-0.8021494610049311,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,0.8310927257051609,-0.3243875584919489,-0.03254359964924853,-0.18645175195537367,-0.70446299696472,-0.867627070083739,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
4.652847870944301e-11,-1.0892056246844255,0.0834658896668265,-0.4667593508923872,0.0,-2.5095867095792106,0.6649139228081313,-3.863176483132545,-1.5771498889151043,-0.3319648130272423,-0.28447017751527803,-0.06951257246749988,-0.11593428806890795,-0.2827721854291677,0.7584261371077241,-0.0730107439444971,0.07354732218557772,-0.2620551498011052,1.4024056976672241,-0.14217003360604413,0.0,-0.652640465308119,-0.002430922934096241,-0.03244594588489939,-0.7166738760216563,-0.6933968751632313,-0.8683336870213584,0.957269732650712,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.7587662203082989
-0.032180079580547666,-0.1789191833242534,0.0834658896668265,0.8914907521506238,0.03240991451646092,-0.31043997199546464,0.6648241651201785,0.2055835113760147,0.639884123749126,-0.3319648286452343,-0.2703084150231799,-0.07130625345691774,-0.11597189459263488,-0.3000335463852197,0.9587006816328651,-0.10771655532656442,0.07354732218557772,-0.2620551498011052,-0.2059357881517225,-0.14217003360604413,0.0,0.8438483036452109,-0.3302091749256297,-0.03254359964924853,-0.18645061885684813,1.9109990820716984,1.4543161869334962,0.11623111264746988,0.0,0.3919967660400204,0.14374354892710084,0.3632077997118122,0.0,0.504494120034064
